word,attribution,company_id
<s>,0.0,Company_B
Hello,-0.031195146963000298,Company_B
",",-0.08704597502946854,Company_B
Thank,-0.05732748284935951,Company_B
you,0.13850349187850952,Company_B
for,-0.0726025328040123,Company_B
your,0.027269668877124786,Company_B
interest,0.11742706596851349,Company_B
in,0.08995941281318665,Company_B
joining,0.076462022960186,Company_B
the,-0.022108836099505424,Company_B
[,0.03266090527176857,Company_B
Company,0.052131470292806625,Company_B
_,0.01079041138291359,Company_B
B,-0.04419209435582161,Company_B
],0.00804060883820057,Company_B
team,0.007020058110356331,Company_B
.,-0.11440659314393997,Company_B
We,-0.08805475383996964,Company_B
reviewed,0.022992338985204697,Company_B
your,-0.02323254384100437,Company_B
application,-0.026995182037353516,Company_B
",",0.015254135243594646,Company_B
and,-0.07371608912944794,Company_B
unfortunately,-0.3758047819137573,Company_B
",",-0.03701352700591087,Company_B
we,-0.09622565656900406,Company_B
decided,-0.05905045196413994,Company_B
not,-0.13488547503948212,Company_B
to,-0.12368065118789673,Company_B
proceed,-0.3505025804042816,Company_B
.,-0.05670573562383652,Company_B
Short,0.05318679288029671,Company_B
list,0.04806652292609215,Company_B
ing,-0.049752503633499146,Company_B
the,0.08518601208925247,Company_B
best,0.09773073345422745,Company_B
candidates,0.10830047726631165,Company_B
is,-0.04982241243124008,Company_B
hard,-0.04053633660078049,Company_B
.,-0.025272993370890617,Company_B
Although,0.07570739090442657,Company_B
your,0.07964447140693665,Company_B
resume,0.07335685938596725,Company_B
is,-0.027489006519317627,Company_B
competitive,0.0795745849609375,Company_B
",",0.051134299486875534,Company_B
I,0.03536325693130493,Company_B
had,-0.016833879053592682,Company_B
to,-0.04863187298178673,Company_B
choose,-0.04175783693790436,Company_B
amongst,0.33959344029426575,Company_B
a,-0.007531683426350355,Company_B
lot,0.027298787608742714,Company_B
of,0.08760342001914978,Company_B
great,0.5104658603668213,Company_B
candidates,0.1557900607585907,Company_B
for,-0.029013730585575104,Company_B
the,0.08885202556848526,Company_B
job,0.0808895155787468,Company_B
:,0.051638249307870865,Company_B
sorry,-0.08483171463012695,Company_B
!,-0.04827803745865822,Company_B
(,-0.0027281867805868387,Company_B
Keep,-0.043743014335632324,Company_B
in,0.05805795639753342,Company_B
mind,0.034888096153736115,Company_B
that,0.06858249753713608,Company_B
I,-0.01162690483033657,Company_B
can,0.00775242829695344,Company_B
make,-0.007407636847347021,Company_B
mistakes,-0.010398034937679768,Company_B
:,0.03782141953706741,Company_B
),0.005966051481664181,Company_B
),-0.07893920689821243,Company_B
If,0.03624018654227257,Company_B
it,-0.016905151307582855,Company_B
might,0.018977852538228035,Company_B
help,0.05435365438461304,Company_B
you,0.02453782968223095,Company_B
for,0.035682350397109985,Company_B
future,0.0195123553276062,Company_B
applications,0.015598568134009838,Company_B
",",0.05010576546192169,Company_B
here,0.011845077387988567,Company_B
is,0.025095108896493912,Company_B
what,0.006876990664750338,Company_B
recruit,0.015100475400686264,Company_B
ers,0.015227686613798141,Company_B
like,0.02269229106605053,Company_B
to,0.015329407528042793,Company_B
see,0.04518325626850128,Company_B
in,0.03486499562859535,Company_B
resumes,0.01648319512605667,Company_B
:,0.030787372961640358,Company_B
Beaut,0.07245022803544998,Company_B
ifully,0.05868389829993248,Company_B
designed,0.054325517266988754,Company_B
",",0.012586924247443676,Company_B
Res,0.016372350975871086,Company_B
ume,-0.009368724189698696,Company_B
adapted,0.014654592610895634,Company_B
to,0.0013211907353252172,Company_B
the,-0.003607716178521514,Company_B
job,-0.0013259006664156914,Company_B
position,0.010521951131522655,Company_B
(,-0.0025078130420297384,Company_B
as,-0.007211126387119293,Company_B
it,0.02220102585852146,Company_B
shows,0.02517741732299328,Company_B
your,0.02250085584819317,Company_B
motivation,0.039403147995471954,Company_B
),0.03177226334810257,Company_B
",",0.022124122828245163,Company_B
i,-0.0026798329781740904,Company_B
.,0.009747125208377838,Company_B
e,0.005778002552688122,Company_B
.,-0.007869619876146317,Company_B
:,0.010439038276672363,Company_B
Catch,0.004907721187919378,Company_B
phrase,0.013258096762001514,Company_B
adapted,0.015953384339809418,Company_B
to,-0.003404058516025543,Company_B
company,0.006297089625149965,Company_B
",",0.015994839370250702,Company_B
High,0.008488149382174015,Company_B
light,0.011255156248807907,Company_B
(,0.0020516884978860617,Company_B
or,0.0037036724388599396,Company_B
set,-0.005290275905281305,Company_B
bold,0.0003585183003451675,Company_B
),0.0117340674623847,Company_B
what,0.011652762070298195,Company_B
matters,0.01768752746284008,Company_B
for,-0.007036675699055195,Company_B
the,0.007412553299218416,Company_B
job,-0.0010435297153890133,Company_B
position,0.016020962968468666,Company_B
",",0.009662814438343048,Company_B
Key,0.018309976905584335,Company_B
elements,-0.019853057339787483,Company_B
we,-0.026256006211042404,Company_B
need,-0.005864288192242384,Company_B
to,-0.022131552919745445,Company_B
qualify,0.01401480007916689,Company_B
easily,-0.014643371105194092,Company_B
visible,-0.006449954118579626,Company_B
:,0.004047483205795288,Company_B
your,0.007087755482643843,Company_B
city,-0.021985312923789024,Company_B
",",0.005432496778666973,Company_B
languages,0.020833438262343407,Company_B
",",0.013562250882387161,Company_B
phone,0.012186471372842789,Company_B
",",0.011326313950121403,Company_B
email,0.005001401528716087,Company_B
",",5.307407263899222e-06,Company_B
etc,-0.005924542434513569,Company_B
.,0.007994581013917923,Company_B
No,-0.023152297362685204,Company_B
need,0.0016489076660946012,Company_B
to,-0.0019619339145720005,Company_B
write,0.020184634253382683,Company_B
a,-0.014457020908594131,Company_B
lot,0.014625770039856434,Company_B
:,0.004655687604099512,Company_B
1,0.01749410293996334,Company_B
page,0.026069525629281998,Company_B
is,0.007227116730064154,Company_B
often,0.011788493022322655,Company_B
better,0.02371850423514843,Company_B
(,0.0005722759524360299,Company_B
imagine,0.026387272402644157,Company_B
we,-0.004310533404350281,Company_B
have,-0.0034815866965800524,Company_B
to,-0.009193789213895798,Company_B
check,0.014745810069143772,Company_B
hundreds,0.0035813204012811184,Company_B
of,0.004368007183074951,Company_B
resumes,0.013733613304793835,Company_B
),0.011940749362111092,Company_B
.,0.03077702410519123,Company_B
Good,0.06049470603466034,Company_B
luck,0.06951860338449478,Company_B
finding,-0.0003781314881052822,Company_B
your,0.005155421327799559,Company_B
dream,0.025076517835259438,Company_B
job,0.014259252697229385,Company_B
.,0.030043181031942368,Company_B
,0.02681775577366352,Company_B
</s>,0.0,Company_B
<s>,0.0,Company_A
Hi,0.11390704661607742,Company_A
[,-0.021746058017015457,Company_A
Name,-0.06097482517361641,Company_A
],-0.03370749205350876,Company_A
",",-0.036634836345911026,Company_A
Thank,0.22956693172454834,Company_A
you,0.20138102769851685,Company_A
again,0.008317085914313793,Company_A
for,0.04857146367430687,Company_A
applying,0.05346931889653206,Company_A
for,-0.0514475554227829,Company_A
the,-0.030655357986688614,Company_A
position,0.017790421843528748,Company_A
of,-0.03903941437602043,Company_A
Junior,-0.003962834365665913,Company_A
Data,0.02280385233461857,Company_A
Engineer,0.0428570881485939,Company_A
at,-0.010011203587055206,Company_A
[,0.03290455415844917,Company_A
Company,0.04139741137623787,Company_A
_,-0.0027984201442450285,Company_A
A,-0.03999671712517738,Company_A
],0.006964696105569601,Company_A
.,0.15133197605609894,Company_A
We,0.1719747930765152,Company_A
appreciate,0.5402359962463379,Company_A
your,0.22085721790790558,Company_A
interest,0.16698886454105377,Company_A
in,0.13712665438652039,Company_A
joining,0.12194176018238068,Company_A
our,0.00498963613063097,Company_A
team,0.07255597412586212,Company_A
and,0.05056043714284897,Company_A
we,0.02289528399705887,Company_A
are,0.01973278820514679,Company_A
grateful,0.4532812833786011,Company_A
for,0.05732038989663124,Company_A
the,-0.004713520873337984,Company_A
time,0.08596566319465637,Company_A
and,0.03408454358577728,Company_A
effort,0.1813066005706787,Company_A
you,0.12503455579280853,Company_A
put,0.03498075529932976,Company_A
into,3.380349880899303e-05,Company_A
your,0.04387389495968819,Company_A
application,0.039568230509757996,Company_A
.,0.03145529329776764,Company_A
After,0.01489302795380354,Company_A
reviewing,-0.005338387563824654,Company_A
your,0.022984184324741364,Company_A
profile,0.012031004764139652,Company_A
",",-0.026613501831889153,Company_A
we,0.0019345057662576437,Company_A
're,-0.0790504589676857,Company_A
sorry,-0.21970951557159424,Company_A
to,-0.04066963493824005,Company_A
inform,-0.02521255426108837,Company_A
you,-0.056574806571006775,Company_A
that,-0.0068526617251336575,Company_A
we,0.03705117851495743,Company_A
won,-0.005371842999011278,Company_A
't,0.0284852497279644,Company_A
be,-0.006257764063775539,Company_A
moving,-0.051929980516433716,Company_A
forward,-0.01558124739676714,Company_A
with,-0.01088643353432417,Company_A
your,-0.01933838054537773,Company_A
application,-0.018672853708267212,Company_A
at,0.003374319989234209,Company_A
this,0.0009478647843934596,Company_A
time,0.0010591682512313128,Company_A
.,-0.04058017209172249,Company_A
This,-0.014469563029706478,Company_A
wasn,-0.016397688537836075,Company_A
't,-0.04343482479453087,Company_A
an,-0.060767434537410736,Company_A
easy,-0.03455117717385292,Company_A
decision,-0.07976210862398148,Company_A
",",0.011902869679033756,Company_A
as,0.022789975628256798,Company_A
we,0.007911588996648788,Company_A
received,0.009643486700952053,Company_A
many,0.025723924860358238,Company_A
strong,0.018247082829475403,Company_A
applications,0.0023750837426632643,Company_A
for,-0.031659115105867386,Company_A
this,-0.017421875149011612,Company_A
role,-0.025324363261461258,Company_A
.,-0.008622754365205765,Company_A
While,0.028622044250369072,Company_A
we,0.002120154444128275,Company_A
were,0.007020960096269846,Company_A
impressed,0.06661444902420044,Company_A
by,-0.009995517320930958,Company_A
your,0.016231678426265717,Company_A
experience,0.029277697205543518,Company_A
",",0.016696995124220848,Company_A
we,0.005123041104525328,Company_A
've,0.012893373146653175,Company_A
decided,0.03790545463562012,Company_A
to,0.005017802584916353,Company_A
move,0.034566622227430344,Company_A
ahead,0.01936151087284088,Company_A
with,-0.006693191360682249,Company_A
candidates,0.008370064198970795,Company_A
whose,0.009648468345403671,Company_A
skills,0.014209276996552944,Company_A
and,-0.01114350650459528,Company_A
previous,0.018185872584581375,Company_A
job,-0.012491751462221146,Company_A
experiences,0.024840066209435463,Company_A
more,0.011191793717443943,Company_A
closely,0.02262616716325283,Company_A
align,0.049026958644390106,Company_A
with,-0.011522351764142513,Company_A
our,0.012470764108002186,Company_A
current,-0.003908804152160883,Company_A
needs,0.0007551310700364411,Company_A
.,0.0011156894033774734,Company_A
Please,0.050366949290037155,Company_A
rest,0.03905485197901726,Company_A
assured,0.04982193186879158,Company_A
that,-0.019799906760454178,Company_A
not,-0.05182727798819542,Company_A
progressing,0.008944325149059296,Company_A
with,-0.0082097128033638,Company_A
your,-0.010348165407776833,Company_A
profile,-0.014869572594761848,Company_A
does,0.007264766842126846,Company_A
not,-0.011061436496675014,Company_A
reflect,-0.007272586692124605,Company_A
a,0.003535509342327714,Company_A
lack,0.001586775528267026,Company_A
of,-0.027197495102882385,Company_A
appreciation,0.060723498463630676,Company_A
for,-0.0023923898115754128,Company_A
your,0.009068598039448261,Company_A
skills,0.020416008308529854,Company_A
and,0.001883459510281682,Company_A
experience,0.016030628234148026,Company_A
.,-0.0003482542233541608,Company_A
Although,0.08102040737867355,Company_A
we,0.005144599825143814,Company_A
're,-0.015056093223392963,Company_A
not,-0.009893831796944141,Company_A
taking,-0.013981525786221027,Company_A
things,-0.0029795272275805473,Company_A
further,0.0036576190032064915,Company_A
today,0.005811352748423815,Company_A
",",0.013487251475453377,Company_A
we,-0.01472149696201086,Company_A
hope,0.04215218126773834,Company_A
our,-0.012335102073848248,Company_A
paths,0.012978371232748032,Company_A
will,-0.009282373823225498,Company_A
cross,0.01025520358234644,Company_A
again,0.007149229291826487,Company_A
in,0.0018801813712343574,Company_A
the,-0.00011885006097145379,Company_A
future,0.017691345885396004,Company_A
.,-0.005175160244107246,Company_A
We,0.005783062893897295,Company_A
encourage,0.04007928445935249,Company_A
you,0.02854699268937111,Company_A
to,-0.0009236072073690593,Company_A
keep,0.011288230307400227,Company_A
an,0.003227504901587963,Company_A
eye,-0.00853387638926506,Company_A
on,-0.003259133780375123,Company_A
our,-0.0039975582621991634,Company_A
Career,0.0027343579567968845,Company_A
page,0.022752441465854645,Company_A
for,-0.001326611265540123,Company_A
future,0.001284646918065846,Company_A
opportunities,0.0200345441699028,Company_A
;,0.002398769138380885,Company_A
as,-0.0004255402891431004,Company_A
we,0.0010844622738659382,Company_A
are,0.0005034289206378162,Company_A
a,0.00902037974447012,Company_A
fast,0.01240973174571991,Company_A
-,0.0008265149663202465,Company_A
growing,0.007950994186103344,Company_A
company,0.024597154930233955,Company_A
",",0.00227886950597167,Company_A
we,-0.0028694565407931805,Company_A
do,0.002420632867142558,Company_A
open,0.005979782901704311,Company_A
new,-0.010373047553002834,Company_A
positions,-0.018122589215636253,Company_A
frequently,0.012112381868064404,Company_A
!,-0.0016019772738218307,Company_A
W,0.025054091587662697,Company_A
ishing,0.01717515103518963,Company_A
you,0.009459489956498146,Company_A
all,0.011845976114273071,Company_A
the,0.011548710986971855,Company_A
best,0.015546547248959541,Company_A
in,0.006281212437897921,Company_A
your,-0.0007525353576056659,Company_A
next,-0.008726063184440136,Company_A
steps,0.0030862276908010244,Company_A
!,0.0042221215553581715,Company_A
,-0.003941748291254044,Company_A
</s>,0.0,Company_A
<s>,0.0,Company_F
Hi,0.1734762340784073,Company_F
[,0.043397802859544754,Company_F
Name,-0.06666769832372665,Company_F
],-0.00654909573495388,Company_F
",",-0.03631385788321495,Company_F
Thank,0.4219954013824463,Company_F
you,0.34150007367134094,Company_F
again,0.06138806790113449,Company_F
for,0.09806786477565765,Company_F
your,0.06770290434360504,Company_F
interest,0.015572821721434593,Company_F
in,0.022547543048858643,Company_F
[,0.045303478837013245,Company_F
Company,0.01596691459417343,Company_F
_,-0.032175373286008835,Company_F
F,-0.0806119367480278,Company_F
],0.006994794122874737,Company_F
",",-0.01688062585890293,Company_F
we,0.03165607899427414,Company_F
want,0.185890793800354,Company_F
you,0.14393946528434753,Company_F
to,0.14477521181106567,Company_F
know,0.20260480046272278,Company_F
that,0.07978756725788116,Company_F
we,0.15716837346553802,Company_F
value,0.3894800543785095,Company_F
the,0.050476886332035065,Company_F
time,0.06535959988832474,Company_F
and,0.04330475628376007,Company_F
effort,0.16943883895874023,Company_F
you,0.11846981197595596,Company_F
've,0.04698197543621063,Company_F
invested,0.042834941297769547,Company_F
in,0.02303244359791279,Company_F
your,0.028501171618700027,Company_F
application,0.03330608829855919,Company_F
for,0.006231425795704126,Company_F
the,0.029243970289826393,Company_F
Data,0.01307093258947134,Company_F
Engineer,0.01351039856672287,Company_F
-,-0.06499920040369034,Company_F
Intern,-0.031819961965084076,Company_F
position,-0.022939030081033707,Company_F
.,0.03898618370294571,Company_F
We,0.021773114800453186,Company_F
have,0.01973104663193226,Company_F
carefully,0.04269213601946831,Company_F
reviewed,-0.005202246364206076,Company_F
your,-0.009997187182307243,Company_F
application,-0.006537463515996933,Company_F
and,-0.005438780877739191,Company_F
",",0.04237760603427887,Company_F
while,-0.002379156183451414,Company_F
we,-0.0199564341455698,Company_F
were,0.017233584076166153,Company_F
impressed,0.17757326364517212,Company_F
with,0.025916777551174164,Company_F
your,0.024136967957019806,Company_F
experience,0.012536986730992794,Company_F
and,-0.007149314973503351,Company_F
qualifications,0.0009965269127860665,Company_F
",",-0.006748795974999666,Company_F
we,-0.003997685853391886,Company_F
have,0.009151003323495388,Company_F
decided,0.011521728709340096,Company_F
to,-0.03004046157002449,Company_F
proceed,0.00024832625058479607,Company_F
with,-0.0016984491376206279,Company_F
other,-0.01931312307715416,Company_F
candidates,0.01425793394446373,Company_F
who,0.01149270310997963,Company_F
more,0.032176289707422256,Company_F
closely,0.00556902727112174,Company_F
match,0.01793091371655464,Company_F
our,0.012623551301658154,Company_F
current,0.005787381436675787,Company_F
needs,-0.02041809633374214,Company_F
.,-0.034635819494724274,Company_F
Due,0.014302367344498634,Company_F
to,-0.00903580617159605,Company_F
the,0.0005625360645353794,Company_F
high,0.01310298964381218,Company_F
number,-0.005879186559468508,Company_F
of,0.005517828743904829,Company_F
applicants,-0.0015903484309092164,Company_F
",",0.005332004278898239,Company_F
we,-0.03820433095097542,Company_F
unfortunately,-0.11819380521774292,Company_F
can,-0.08470624685287476,Company_F
't,-0.10178324580192566,Company_F
provide,-0.04720976576209068,Company_F
any,-0.00043843736057169735,Company_F
additional,0.011137115769088268,Company_F
feedback,-0.01312667690217495,Company_F
at,-0.016973258927464485,Company_F
this,-0.018382178619503975,Company_F
time,-0.022656910121440887,Company_F
.,-0.035248443484306335,Company_F
We,-0.0007895442540757358,Company_F
understand,0.02725234068930149,Company_F
that,-0.011669948697090149,Company_F
this,-0.016906607896089554,Company_F
may,-0.01157409604638815,Company_F
be,-0.03305061161518097,Company_F
disappointing,-0.1744765043258667,Company_F
news,0.01778319850564003,Company_F
",",0.0034326619934290648,Company_F
we,0.007985306903719902,Company_F
would,-0.008869833312928677,Company_F
however,0.05175231024622917,Company_F
be,0.06099308654665947,Company_F
happy,0.26488402485847473,Company_F
to,0.03641020879149437,Company_F
consider,0.0020541043486446142,Company_F
you,0.05126889795064926,Company_F
for,-0.006373490206897259,Company_F
any,0.011358872056007385,Company_F
future,0.01341389212757349,Company_F
opportunities,0.023108145222067833,Company_F
that,-0.0032515027560293674,Company_F
may,0.010413022711873055,Company_F
be,0.013017586432397366,Company_F
a,0.05533231794834137,Company_F
better,0.10126461088657379,Company_F
fit,0.04764753580093384,Company_F
.,0.00230588112026453,Company_F
If,-0.03165937960147858,Company_F
you,-0.028583025559782982,Company_F
haven,-0.0063544404692947865,Company_F
't,-0.0459962822496891,Company_F
already,0.011224586516618729,Company_F
connected,-0.003530197311192751,Company_F
with,-0.02981533296406269,Company_F
us,-0.02152988873422146,Company_F
",",0.00708021828904748,Company_F
please,0.042612768709659576,Company_F
do,0.011155521497130394,Company_F
so,-0.00934468675404787,Company_F
to,-0.016981888562440872,Company_F
allow,-0.002813588595017791,Company_F
us,-0.0013879210455343127,Company_F
to,-0.008595489896833897,Company_F
keep,0.0045290556736290455,Company_F
you,0.01131797768175602,Company_F
updated,-0.0018522770842537284,Company_F
on,-0.017586952075362206,Company_F
any,-0.007757699582725763,Company_F
new,-0.017020177096128464,Company_F
opportunities,0.019782021641731262,Company_F
that,-0.01080886647105217,Company_F
will,-0.0008775198948569596,Company_F
open,0.017878923565149307,Company_F
up,0.020854797214269638,Company_F
in,0.008339603431522846,Company_F
the,0.011881344020366669,Company_F
future,0.03046642430126667,Company_F
.,0.028850074857473373,Company_F
We,0.027222689241170883,Company_F
wish,0.06804230809211731,Company_F
you,0.06560991704463959,Company_F
all,0.04203254356980324,Company_F
the,0.06165943667292595,Company_F
best,0.12402494251728058,Company_F
in,0.04403473436832428,Company_F
your,0.027266591787338257,Company_F
job,0.028235366567969322,Company_F
search,0.011636892333626747,Company_F
and,0.025574475526809692,Company_F
hope,0.0365312434732914,Company_F
that,0.021134506911039352,Company_F
you,0.0366620235145092,Company_F
will,0.011378101073205471,Company_F
keep,-0.0001154693090938963,Company_F
us,-0.006168935913592577,Company_F
in,-0.006531986407935619,Company_F
mind,0.013206112198531628,Company_F
for,-0.003315454814583063,Company_F
the,0.007628097198903561,Company_F
future,0.01895940862596035,Company_F
.,0.048644475638866425,Company_F
Thank,0.03827478736639023,Company_F
you,0.03193715214729309,Company_F
again,0.034071069210767746,Company_F
for,0.008936393074691296,Company_F
your,0.008831177838146687,Company_F
interest,-0.024339590221643448,Company_F
in,-0.004504242911934853,Company_F
[,0.02553427219390869,Company_F
Company,0.00884469598531723,Company_F
_,0.003618084592744708,Company_F
F,-0.009885489009320736,Company_F
],0.01061980053782463,Company_F
!,0.0061884066089987755,Company_F
,-0.007407235447317362,Company_F
</s>,0.0,Company_F
<s>,0.0,Company_D
Hi,-0.23958192765712738,Company_D
[,-0.007063702214509249,Company_D
Name,-0.12819087505340576,Company_D
],-0.1795596033334732,Company_D
",",-0.29832980036735535,Company_D
Thanks,-0.1602107137441635,Company_D
for,-0.027361761778593063,Company_D
taking,0.07200632244348526,Company_D
the,-0.015039327554404736,Company_D
time,-0.2347778081893921,Company_D
to,-0.11986052244901657,Company_D
apply,-0.07882706820964813,Company_D
for,-0.17001678049564362,Company_D
the,-0.005444090347737074,Company_D
Data,-0.013653676956892014,Company_D
Analyst,0.02123968116939068,Company_D
(,0.02415277622640133,Company_D
For,0.06318171322345734,Company_D
Independent,-0.011866847053170204,Company_D
contractors,0.03382565826177597,Company_D
),0.03221931308507919,Company_D
gig,0.08778269588947296,Company_D
.,-0.025234883651137352,Company_D
We,-0.19348548352718353,Company_D
're,-0.051948241889476776,Company_D
sorry,-0.46548670530319214,Company_D
",",-0.08988266438245773,Company_D
but,-0.0939895287156105,Company_D
you,-0.11712479591369629,Company_D
haven,-0.004419700708240271,Company_D
't,-0.08934187889099121,Company_D
been,-0.02033158205449581,Company_D
selected,0.014594396576285362,Company_D
this,0.1290043443441391,Company_D
time,-0.04813816398382187,Company_D
.,-0.03331455960869789,Company_D
Unfortunately,-0.41652941703796387,Company_D
",",-0.04419323056936264,Company_D
the,-0.07766100764274597,Company_D
hiring,0.030320940539240837,Company_D
team,-0.04831313341856003,Company_D
has,0.021091938018798828,Company_D
decided,-0.010256312787532806,Company_D
to,0.009703352116048336,Company_D
move,0.01727856881916523,Company_D
forward,0.008607683703303337,Company_D
with,0.023611266165971756,Company_D
another,-0.04881260544061661,Company_D
candidate,-0.10624229162931442,Company_D
based,0.04101494327187538,Company_D
on,-0.007801224943250418,Company_D
their,-0.007365313824266195,Company_D
previous,-0.0020072804763913155,Company_D
work,0.006986651103943586,Company_D
experience,-0.008919687010347843,Company_D
and,0.01959598809480667,Company_D
skill,0.05893855541944504,Company_D
set,0.021432768553495407,Company_D
.,-0.022012729197740555,Company_D
Hopefully,0.12017964571714401,Company_D
your,0.17074255645275116,Company_D
next,0.013321871869266033,Company_D
gig,0.10296403616666794,Company_D
with,0.05213664844632149,Company_D
us,0.01327341329306364,Company_D
is,0.029371965676546097,Company_D
just,0.1020139530301094,Company_D
around,0.1061997339129448,Company_D
the,0.07315190136432648,Company_D
corner,0.10012819617986679,Company_D
.,-0.03578098118305206,Company_D
We,0.011504115536808968,Company_D
'll,0.013046953827142715,Company_D
let,-0.013113882392644882,Company_D
you,0.018993154168128967,Company_D
know,-0.02145233005285263,Company_D
when,-0.034621044993400574,Company_D
we,-0.06628604233264923,Company_D
have,-0.02335795946419239,Company_D
another,-0.05778205022215843,Company_D
gig,0.03440043702721596,Company_D
that,-0.013654133304953575,Company_D
matches,-0.06081519275903702,Company_D
your,0.025573601946234703,Company_D
skills,0.11159052699804306,Company_D
.,-0.057865601032972336,Company_D
,0.03019159846007824,Company_D
</s>,0.0,Company_D
